rebalance_date,data_date,ticker,score,rank
2020-05-01,2020-05-01,BN,0.629468,10
2020-05-01,2020-05-01,KKR,0.621413,11
2020-05-01,2020-05-01,MELI,0.618464,12
2020-05-01,2020-05-01,KDP,0.616838,13
2020-05-01,2020-05-01,SCHW,0.614852,14
2020-05-01,2020-05-01,PEP,0.608183,15
2020-05-08,2020-05-08,AXP,0.688149,1
2020-05-08,2020-05-08,GE,0.685032,2
2020-05-08,2020-05-08,KDP,0.643684,3
2020-05-08,2020-05-08,BA,0.641691,4
2020-05-08,2020-05-08,PEP,0.640328,5
2020-05-08,2020-05-08,BKR,0.635042,6
2020-05-08,2020-05-08,SYF,0.63106,7
2020-05-08,2020-05-08,RJF,0.626348,8
2020-05-08,2020-05-08,AAPL,0.624361,9
2020-05-08,2020-05-08,HON,0.614361,10
2020-05-08,2020-05-08,IBM,0.611407,11
2020-05-08,2020-05-08,PG,0.605051,12
2020-05-08,2020-05-08,GEF,0.601893,13
2020-05-08,2020-05-08,FDX,0.601127,14
2020-05-08,2020-05-08,ORCL,0.592502,15
2020-05-15,2020-05-15,UAL,0.788658,1
2020-05-15,2020-05-15,RJF,0.780955,2
2020-05-15,2020-05-15,BKR,0.762545,3
2020-05-15,2020-05-15,IBKR,0.761861,4
2020-05-15,2020-05-15,AXP,0.758009,5
2020-05-15,2020-05-15,MELI,0.73831,6
2020-05-15,2020-05-15,SYF,0.738116,7
2020-05-15,2020-05-15,FDX,0.723295,8
2020-05-15,2020-05-15,GE,0.719361,9
2020-05-15,2020-05-15,BA,0.700114,10
2020-05-15,2020-05-15,HON,0.698351,11
2020-05-15,2020-05-15,BN,0.693191,12
2020-05-15,2020-05-15,GEF,0.687522,13
2020-05-15,2020-05-15,SCHW,0.679646,14
2020-05-15,2020-05-15,GM,0.677788,15
2020-05-22,2020-05-22,SYF,0.731812,1
2020-05-22,2020-05-22,RJF,0.695601,2
2020-05-22,2020-05-22,AXP,0.694086,3
2020-05-22,2020-05-22,BN,0.68061,4
2020-05-22,2020-05-22,F,0.677318,5
2020-05-22,2020-05-22,IBKR,0.66808,6
2020-05-22,2020-05-22,ORCL,0.637573,7
2020-05-22,2020-05-22,IBM,0.633645,8
2020-05-22,2020-05-22,AAPL,0.631223,9
2020-05-22,2020-05-22,MU,0.630408,10
2020-05-22,2020-05-22,T,0.623876,11
2020-05-22,2020-05-22,PEP,0.622027,12
2020-05-22,2020-05-22,BKR,0.619841,13
2020-05-22,2020-05-22,KO,0.616644,14
2020-05-22,2020-05-22,GEF,0.613474,15
2020-05-29,2020-05-29,BA,0.774454,1
2020-05-29,2020-05-29,GE,0.692156,2
2020-05-29,2020-05-29,UAL,0.689951,3
2020-05-29,2020-05-29,F,0.684029,4
2020-05-29,2020-05-29,SYF,0.662381,5
2020-05-29,2020-05-29,AAPL,0.643701,6
2020-05-29,2020-05-29,ORCL,0.640447,7
2020-05-29,2020-05-29,PEP,0.633922,8
2020-05-29,2020-05-29,RJF,0.624607,9
2020-05-29,2020-05-29,GEF,0.623749,10
2020-05-29,2020-05-29,BN,0.616481,11
2020-05-29,2020-05-29,AXP,0.615344,12
2020-05-29,2020-05-29,NVDA,0.607289,13
2020-05-29,2020-05-29,PG,0.606306,14
2020-05-29,2020-05-29,IBKR,0.606025,15
2020-06-05,2020-06-05,NVDA,0.637449,1
2020-06-05,2020-06-05,PEP,0.634908,2
2020-06-05,2020-06-05,ORCL,0.634761,3
2020-06-05,2020-06-05,AAPL,0.628781,4
2020-06-05,2020-06-05,NFLX,0.62405,5
2020-06-05,2020-06-05,AMD,0.608306,6
2020-06-05,2020-06-05,MSFT,0.600114,7
2020-06-05,2020-06-05,IBKR,0.586084,8
2020-06-05,2020-06-05,KO,0.580546,9
2020-06-05,2020-06-05,WMT,0.578667,10
2020-06-05,2020-06-05,PG,0.57629,11
2020-06-05,2020-06-05,MELI,0.574538,12
2020-06-05,2020-06-05,V,0.568843,13
2020-06-05,2020-06-05,KDP,0.565165,14
2020-06-05,2020-06-05,CRM,0.556813,15
2020-06-12,2020-06-12,NVDA,0.644793,1
2020-06-12,2020-06-12,MELI,0.613569,2
2020-06-12,2020-06-12,RJF,0.596536,3
2020-06-12,2020-06-12,INTC,0.595207,4
2020-06-12,2020-06-12,IBKR,0.590204,5
2020-06-12,2020-06-12,KDP,0.589505,6
2020-06-12,2020-06-12,AAPL,0.587585,7
2020-06-12,2020-06-12,PEP,0.586646,8
2020-06-12,2020-06-12,WMT,0.581133,9
2020-06-12,2020-06-12,ANET,0.570836,10
2020-06-12,2020-06-12,BN,0.570681,11
2020-06-12,2020-06-12,GE,0.569577,12
2020-06-12,2020-06-12,T,0.567892,13
2020-06-12,2020-06-12,NFLX,0.559596,14
2020-06-12,2020-06-12,KO,0.55875,15
2020-06-19,2020-06-19,AAPL,0.605315,1
2020-06-19,2020-06-19,MELI,0.601054,2
2020-06-19,2020-06-19,NVDA,0.588024,3
2020-06-19,2020-06-19,AMD,0.582145,4
2020-06-19,2020-06-19,COST,0.562806,5
2020-06-19,2020-06-19,NFLX,0.560991,6
2020-06-19,2020-06-19,IBKR,0.558718,7
2020-06-19,2020-06-19,BN,0.557541,8
2020-06-19,2020-06-19,GE,0.555394,9
2020-06-19,2020-06-19,PG,0.554221,10
2020-06-19,2020-06-19,ANET,0.554215,11
2020-06-26,2020-06-26,GM,0.683373,1
2020-06-26,2020-06-26,F,0.672602,2
2020-06-26,2020-06-26,UAL,0.670275,3
2020-06-26,2020-06-26,GE,0.667261,4
2020-06-26,2020-06-26,BA,0.663963,5
2020-06-26,2020-06-26,GEF,0.660435,6
2020-06-26,2020-06-26,AXP,0.656685,7
2020-06-26,2020-06-26,SYF,0.648029,8
2020-06-26,2020-06-26,SCHW,0.644513,9
2020-06-26,2020-06-26,RJF,0.642541,10
2020-06-26,2020-06-26,PFE,0.636973,11
2020-06-26,2020-06-26,BKR,0.63453,12
2020-06-26,2020-06-26,BN,0.622291,13
2020-06-26,2020-06-26,BKNG,0.62126,14
2020-06-26,2020-06-26,AAPL,0.618232,15
2020-07-02,2020-07-02,F,0.647645,1
2020-07-02,2020-07-02,NVDA,0.620663,2
2020-07-02,2020-07-02,AAPL,0.597454,3
2020-07-02,2020-07-02,GM,0.596385,4
2020-07-02,2020-07-02,BKR,0.591926,5
2020-07-02,2020-07-02,SCHW,0.590996,6
2020-07-02,2020-07-02,GEF,0.585177,7
2020-07-02,2020-07-02,GE,0.584901,8
2020-07-02,2020-07-02,RJF,0.582783,9
2020-07-02,2020-07-02,BKNG,0.582236,10
2020-07-02,2020-07-02,JNJ,0.579933,11
2020-07-02,2020-07-02,ANET,0.577954,12
2020-07-02,2020-07-02,T,0.57204,13
2020-07-02,2020-07-02,PG,0.571658,14
2020-07-02,2020-07-02,COST,0.568784,15
2020-07-10,2020-07-10,F,0.611359,1
2020-07-10,2020-07-10,NVDA,0.607442,2
2020-07-10,2020-07-10,GEF,0.590419,3
2020-07-10,2020-07-10,GE,0.586258,4
2020-07-10,2020-07-10,COST,0.580656,5
2020-07-10,2020-07-10,IBKR,0.577201,6
2020-07-10,2020-07-10,AAPL,0.577046,7
2020-07-10,2020-07-10,APO,0.575649,8
2020-07-10,2020-07-10,GM,0.573145,9
2020-07-10,2020-07-10,RJF,0.572755,10
2020-07-10,2020-07-10,JNJ,0.568889,11
2020-07-10,2020-07-10,PG,0.568176,12
2020-07-10,2020-07-10,IBM,0.566512,13
2020-07-10,2020-07-10,BKR,0.565685,14
2020-07-10,2020-07-10,SCHW,0.561715,15
2020-07-17,2020-07-17,COST,0.623248,1
2020-07-17,2020-07-17,F,0.614316,2
2020-07-17,2020-07-17,UAL,0.607065,3
2020-07-17,2020-07-17,NVDA,0.598904,4
2020-07-17,2020-07-17,SYF,0.595129,5
2020-07-17,2020-07-17,IBM,0.594238,6
2020-07-17,2020-07-17,RJF,0.592808,7
2020-07-17,2020-07-17,APO,0.589926,8
2020-07-17,2020-07-17,ANET,0.588206,9
2020-07-17,2020-07-17,AAPL,0.586585,10
2020-07-17,2020-07-17,PFE,0.579633,11
2020-07-17,2020-07-17,BKR,0.576556,12
2020-07-17,2020-07-17,MELI,0.573708,13
2020-07-17,2020-07-17,AXP,0.572937,14
2020-07-17,2020-07-17,JNJ,0.572397,15
2020-07-24,2020-07-24,PFE,0.618895,1
2020-07-24,2020-07-24,NVDA,0.612792,2
2020-07-24,2020-07-24,COST,0.612774,3
2020-07-24,2020-07-24,UAL,0.607356,4
2020-07-24,2020-07-24,F,0.599621,5
2020-07-24,2020-07-24,GE,0.597348,6
2020-07-24,2020-07-24,IBM,0.597,7
2020-07-24,2020-07-24,PEP,0.591322,8
2020-07-24,2020-07-24,ANET,0.590614,9
2020-07-24,2020-07-24,PG,0.588517,10
2020-07-24,2020-07-24,SYF,0.579741,11
2020-07-24,2020-07-24,RJF,0.573752,12
2020-07-24,2020-07-24,GOOG,0.573705,13
2020-07-24,2020-07-24,KO,0.571818,14
2020-07-24,2020-07-24,MELI,0.570661,15
2020-07-31,2020-07-31,NVDA,0.623111,1
2020-07-31,2020-07-31,BA,0.620438,2
2020-07-31,2020-07-31,GEF,0.599436,3
2020-07-31,2020-07-31,COST,0.597898,4
2020-07-31,2020-07-31,AAPL,0.593007,5
2020-07-31,2020-07-31,INTC,0.59242,6
2020-07-31,2020-07-31,F,0.590074,7
2020-07-31,2020-07-31,UAL,0.588971,8
2020-07-31,2020-07-31,SYF,0.579132,9
2020-07-31,2020-07-31,WMT,0.576534,10
2020-07-31,2020-07-31,RJF,0.569075,11
2020-07-31,2020-07-31,IBM,0.568685,12
2020-07-31,2020-07-31,GOOG,0.566925,13
2020-07-31,2020-07-31,PEP,0.566694,14
2020-07-31,2020-07-31,NFLX,0.565553,15
2020-08-07,2020-08-07,INTC,0.640345,1
2020-08-07,2020-08-07,F,0.606459,2
2020-08-07,2020-08-07,NVDA,0.605849,3
2020-08-07,2020-08-07,IBM,0.593553,4
2020-08-07,2020-08-07,AAPL,0.58978,5
2020-08-07,2020-08-07,PEP,0.579671,6
2020-08-07,2020-08-07,JNJ,0.577519,7
2020-08-07,2020-08-07,BKR,0.576675,8
2020-08-07,2020-08-07,AMGN,0.571645,9
2020-08-07,2020-08-07,UAL,0.571385,10
2020-08-07,2020-08-07,GOOG,0.57119,11
2020-08-07,2020-08-07,WMT,0.570247,12
2020-08-07,2020-08-07,GE,0.569823,13
2020-08-07,2020-08-07,BN,0.567352,14
2020-08-07,2020-08-07,CVS,0.565117,15
2020-08-14,2020-08-14,AMD,0.679075,1
2020-08-14,2020-08-14,F,0.614074,2
2020-08-14,2020-08-14,INTC,0.603569,3
2020-08-14,2020-08-14,NVDA,0.593727,4
2020-08-14,2020-08-14,MU,0.591634,5
2020-08-14,2020-08-14,ANET,0.582974,6
2020-08-14,2020-08-14,IBKR,0.582922,7
2020-08-14,2020-08-14,GM,0.579235,8
2020-08-14,2020-08-14,GE,0.579072,9
2020-08-14,2020-08-14,AAPL,0.578563,10
2020-08-14,2020-08-14,SCHW,0.578501,11
2020-08-14,2020-08-14,APO,0.572594,12
2020-08-14,2020-08-14,COST,0.572458,13
2020-08-14,2020-08-14,IBM,0.570061,14
2020-08-14,2020-08-14,ORCL,0.568433,15
2020-08-21,2020-08-21,UAL,0.640888,1
2020-08-21,2020-08-21,MU,0.628929,2
2020-08-21,2020-08-21,INTC,0.599271,3
2020-08-21,2020-08-21,F,0.598969,4
2020-08-21,2020-08-21,SYF,0.596614,5
2020-08-21,2020-08-21,ANET,0.596523,6
2020-08-21,2020-08-21,PEP,0.592382,7
2020-08-21,2020-08-21,COST,0.580419,8
2020-08-21,2020-08-21,IBKR,0.577125,9
2020-08-21,2020-08-21,HON,0.576824,10
2020-08-21,2020-08-21,JNJ,0.5767,11
2020-08-21,2020-08-21,KDP,0.576592,12
2020-08-21,2020-08-21,AMGN,0.571016,13
2020-08-21,2020-08-21,GOOG,0.570076,14
2020-08-21,2020-08-21,APO,0.569518,15
2020-08-28,2020-08-28,F,0.601,1
2020-08-28,2020-08-28,PEP,0.599372,2
2020-08-28,2020-08-28,COST,0.596912,3
2020-08-28,2020-08-28,JNJ,0.587047,4
2020-08-28,2020-08-28,SCHW,0.586962,5
2020-08-28,2020-08-28,BKR,0.585514,6
2020-08-28,2020-08-28,IBM,0.573444,7
2020-08-28,2020-08-28,INTC,0.572598,8
2020-08-28,2020-08-28,AXP,0.572144,9
2020-08-28,2020-08-28,GEF,0.569237,10
2020-08-28,2020-08-28,MU,0.569102,11
2020-08-28,2020-08-28,APO,0.568826,12
2020-08-28,2020-08-28,GE,0.56339,13
2020-08-28,2020-08-28,NVDA,0.560905,14
2020-08-28,2020-08-28,CVS,0.558806,15
2020-09-04,2020-09-04,SCHW,0.620776,1
2020-09-04,2020-09-04,UAL,0.606487,2
2020-09-04,2020-09-04,PFE,0.594929,3
2020-09-04,2020-09-04,SYF,0.590632,4
2020-09-04,2020-09-04,BKR,0.579154,5
2020-09-04,2020-09-04,APO,0.577395,6
2020-09-04,2020-09-04,PG,0.576294,7
2020-09-04,2020-09-04,GEF,0.575864,8
2020-09-04,2020-09-04,MU,0.57324,9
2020-09-04,2020-09-04,GOOG,0.567802,10
2020-09-04,2020-09-04,AXP,0.566127,11
2020-09-04,2020-09-04,F,0.563931,12
2020-09-04,2020-09-04,KKR,0.56079,13
2020-09-04,2020-09-04,RJF,0.558404,14
2020-09-04,2020-09-04,COST,0.557647,15
2020-09-11,2020-09-11,CVS,0.623541,1
2020-09-11,2020-09-11,NVDA,0.589045,2
2020-09-11,2020-09-11,IBKR,0.587969,3
2020-09-11,2020-09-11,JNJ,0.5836,4
2020-09-11,2020-09-11,CSCO,0.579558,5
2020-09-11,2020-09-11,F,0.577565,6
2020-09-11,2020-09-11,PEP,0.576237,7
2020-09-11,2020-09-11,BKR,0.572463,8
2020-09-11,2020-09-11,APO,0.571801,9
2020-09-11,2020-09-11,INTC,0.570033,10
2020-09-11,2020-09-11,SCHW,0.565424,11
2020-09-11,2020-09-11,AXP,0.564631,12
2020-09-11,2020-09-11,ANET,0.563673,13
2020-09-11,2020-09-11,MU,0.559259,14
2020-09-11,2020-09-11,GEF,0.55833,15
2020-09-18,2020-09-18,F,0.5969,1
2020-09-18,2020-09-18,GE,0.595048,2
2020-09-18,2020-09-18,BKNG,0.59021,3
2020-09-18,2020-09-18,UAL,0.582208,4
2020-09-18,2020-09-18,MELI,0.581602,5
2020-09-18,2020-09-18,AMD,0.581138,6
2020-09-18,2020-09-18,JNJ,0.578546,7
2020-09-18,2020-09-18,PEP,0.577612,8
2020-09-18,2020-09-18,NVDA,0.574073,9
2020-09-18,2020-09-18,COST,0.572808,10
2020-09-18,2020-09-18,MU,0.571782,11
2020-09-18,2020-09-18,AXP,0.571628,12
2020-09-18,2020-09-18,SCHW,0.564926,13
2020-09-18,2020-09-18,IBKR,0.562083,14
2020-09-18,2020-09-18,META,0.56201,15
2020-09-25,2020-09-25,AXP,0.618289,1
2020-09-25,2020-09-25,NVDA,0.614085,2
2020-09-25,2020-09-25,PEP,0.609383,3
2020-09-25,2020-09-25,UAL,0.606754,4
2020-09-25,2020-09-25,BKNG,0.603338,5
2020-09-25,2020-09-25,IBM,0.592959,6
2020-09-25,2020-09-25,F,0.587007,7
2020-09-25,2020-09-25,META,0.580278,8
2020-09-25,2020-09-25,MU,0.579497,9
2020-09-25,2020-09-25,RJF,0.576828,10
2020-09-25,2020-09-25,AMD,0.57625,11
2020-09-25,2020-09-25,JNJ,0.575041,12
2020-09-25,2020-09-25,GEF,0.574632,13
2020-09-25,2020-09-25,GOOG,0.570697,14
2020-09-25,2020-09-25,AVGO,0.564616,15
2020-10-02,2020-10-02,JNJ,0.613857,1
2020-10-02,2020-10-02,GEF,0.611704,2
2020-10-02,2020-10-02,F,0.605013,3
2020-10-02,2020-10-02,GOOG,0.591025,4
2020-10-02,2020-10-02,FDX,0.584194,5
2020-10-02,2020-10-02,INTC,0.583687,6
2020-10-02,2020-10-02,PEP,0.583528,7
2020-10-02,2020-10-02,IBM,0.583344,8
2020-10-02,2020-10-02,V,0.581806,9
2020-10-02,2020-10-02,APO,0.580632,10
2020-10-02,2020-10-02,RJF,0.57871,11
2020-10-02,2020-10-02,COST,0.577072,12
2020-10-02,2020-10-02,META,0.577023,13
2020-10-02,2020-10-02,CVS,0.57407,14
2020-10-02,2020-10-02,BKNG,0.571936,15
2020-10-09,2020-10-09,GE,0.602669,1
2020-10-09,2020-10-09,F,0.60153,2
2020-10-09,2020-10-09,MSFT,0.595848,3
2020-10-09,2020-10-09,JNJ,0.595487,4
2020-10-09,2020-10-09,NVDA,0.59008,5
2020-10-09,2020-10-09,AXP,0.589788,6
2020-10-09,2020-10-09,IBKR,0.589358,7
2020-10-09,2020-10-09,INTC,0.587467,8
2020-10-09,2020-10-09,RJF,0.586306,9
2020-10-09,2020-10-09,COST,0.586081,10
2020-10-09,2020-10-09,GOOG,0.584932,11
2020-10-09,2020-10-09,ANET,0.581886,12
2020-10-09,2020-10-09,CSCO,0.581704,13
2020-10-09,2020-10-09,META,0.581564,14
2020-10-09,2020-10-09,PG,0.58154,15
2020-10-16,2020-10-16,CSCO,0.598288,1
2020-10-16,2020-10-16,INTC,0.592843,2
2020-10-16,2020-10-16,GOOG,0.588943,3
2020-10-16,2020-10-16,ANET,0.586829,4
2020-10-16,2020-10-16,PEP,0.582319,5
2020-10-16,2020-10-16,KKR,0.580963,6
2020-10-16,2020-10-16,NVDA,0.580352,7
2020-10-16,2020-10-16,RJF,0.576819,8
2020-10-16,2020-10-16,MSFT,0.575709,9
2020-10-16,2020-10-16,MU,0.568104,10
2020-10-16,2020-10-16,JNJ,0.564935,11
2020-10-16,2020-10-16,COST,0.563546,12
2020-10-16,2020-10-16,IBM,0.56335,13
2020-10-16,2020-10-16,F,0.561724,14
2020-10-16,2020-10-16,APO,0.555396,15
2020-10-23,2020-10-23,AMGN,0.591401,1
2020-10-23,2020-10-23,BKR,0.58811,2
2020-10-23,2020-10-23,GOOG,0.586899,3
2020-10-23,2020-10-23,FDX,0.582121,4
2020-10-23,2020-10-23,KKR,0.581654,5
2020-10-23,2020-10-23,APO,0.578357,6
2020-10-23,2020-10-23,BKNG,0.578145,7
2020-10-23,2020-10-23,PEP,0.574919,8
2020-10-23,2020-10-23,PG,0.56953,9
2020-10-23,2020-10-23,ANET,0.569139,10
2020-10-23,2020-10-23,AXP,0.568831,11
2020-10-23,2020-10-23,UAL,0.567622,12
2020-10-23,2020-10-23,HON,0.567399,13
2020-10-23,2020-10-23,NVDA,0.562973,14
2020-10-23,2020-10-23,KDP,0.561492,15
2020-10-30,2020-10-30,JNJ,0.666099,1
2020-10-30,2020-10-30,CRM,0.637904,2
2020-10-30,2020-10-30,PG,0.628034,3
2020-10-30,2020-10-30,ANET,0.618894,4
2020-10-30,2020-10-30,CSCO,0.617682,5
2020-10-30,2020-10-30,KKR,0.617453,6
2020-10-30,2020-10-30,APO,0.609136,7
2020-10-30,2020-10-30,GEF,0.606181,8
2020-10-30,2020-10-30,PEP,0.605259,9
2020-10-30,2020-10-30,KO,0.601388,10
2020-10-30,2020-10-30,AVGO,0.59926,11
2020-10-30,2020-10-30,BN,0.59749,12
2020-10-30,2020-10-30,BA,0.593509,13
2020-10-30,2020-10-30,ORCL,0.592768,14
2020-10-30,2020-10-30,NVDA,0.587674,15
2020-11-06,2020-11-06,F,0.601919,1
2020-11-06,2020-11-06,PG,0.59961,2
2020-11-06,2020-11-06,NVDA,0.59536,3
2020-11-06,2020-11-06,AXP,0.587023,4
2020-11-06,2020-11-06,JNJ,0.584249,5
2020-11-06,2020-11-06,BKR,0.58114,6
2020-11-06,2020-11-06,ANET,0.578916,7
2020-11-06,2020-11-06,PEP,0.577725,8
2020-11-06,2020-11-06,KKR,0.576992,9
2020-11-06,2020-11-06,COST,0.573139,10
2020-11-06,2020-11-06,IBM,0.57086,11
2020-11-06,2020-11-06,RJF,0.569945,12
2020-11-06,2020-11-06,AVGO,0.569864,13
2020-11-06,2020-11-06,GEF,0.569862,14
2020-11-06,2020-11-06,KO,0.569368,15
2020-11-13,2020-11-13,MELI,0.628043,1
2020-11-13,2020-11-13,BN,0.601659,2
2020-11-13,2020-11-13,AMGN,0.601078,3
2020-11-13,2020-11-13,JNJ,0.599736,4
2020-11-13,2020-11-13,PEP,0.597149,5
2020-11-13,2020-11-13,GEF,0.595048,6
2020-11-13,2020-11-13,IBM,0.585125,7
2020-11-13,2020-11-13,F,0.581152,8
2020-11-13,2020-11-13,PG,0.580265,9
2020-11-13,2020-11-13,HON,0.578139,10
2020-11-13,2020-11-13,PFE,0.578129,11
2020-11-13,2020-11-13,V,0.576273,12
2020-11-13,2020-11-13,KKR,0.573285,13
2020-11-13,2020-11-13,AVGO,0.57205,14
2020-11-13,2020-11-13,T,0.571578,15
2020-11-20,2020-11-20,HON,0.614886,1
2020-11-20,2020-11-20,MELI,0.602401,2
2020-11-20,2020-11-20,APO,0.588088,3
2020-11-20,2020-11-20,UAL,0.587163,4
2020-11-20,2020-11-20,BA,0.586415,5
2020-11-20,2020-11-20,NFLX,0.58028,6
2020-11-20,2020-11-20,CSCO,0.57551,7
2020-11-20,2020-11-20,AAPL,0.574955,8
2020-11-20,2020-11-20,IBM,0.572011,9
2020-11-20,2020-11-20,AVGO,0.570847,10
2020-11-20,2020-11-20,F,0.570719,11
2020-11-20,2020-11-20,IBKR,0.569258,12
2020-11-20,2020-11-20,AMD,0.564916,13
2020-11-20,2020-11-20,ORCL,0.564707,14
2020-11-20,2020-11-20,SYF,0.563814,15
2020-11-27,2020-11-27,MELI,0.616368,1
2020-11-27,2020-11-27,IBM,0.602907,2
2020-11-27,2020-11-27,NVDA,0.59461,3
2020-11-27,2020-11-27,PEP,0.590131,4
2020-11-27,2020-11-27,INTC,0.580644,5
2020-11-27,2020-11-27,JNJ,0.57697,6
2020-11-27,2020-11-27,KKR,0.576921,7
2020-11-27,2020-11-27,HON,0.575568,8
2020-11-27,2020-11-27,PFE,0.574881,9
2020-11-27,2020-11-27,F,0.573293,10
2020-11-27,2020-11-27,AVGO,0.57078,11
2020-11-27,2020-11-27,KDP,0.568672,12
2020-11-27,2020-11-27,APO,0.562037,13
2020-11-27,2020-11-27,NFLX,0.561782,14
2020-11-27,2020-11-27,IBKR,0.561552,15
2020-12-04,2020-12-04,PG,0.608668,1
2020-12-04,2020-12-04,AAPL,0.604999,2
2020-12-04,2020-12-04,MELI,0.601531,3
2020-12-04,2020-12-04,JNJ,0.595374,4
2020-12-04,2020-12-04,F,0.58948,5
2020-12-04,2020-12-04,PEP,0.587907,6
2020-12-04,2020-12-04,ORCL,0.581333,7
2020-12-04,2020-12-04,IBM,0.580498,8
2020-12-04,2020-12-04,KO,0.577264,9
2020-12-04,2020-12-04,T,0.57545,10
2020-12-04,2020-12-04,WMT,0.575039,11
2020-12-04,2020-12-04,HON,0.574519,12
2020-12-04,2020-12-04,V,0.56396,13
2020-12-04,2020-12-04,CRM,0.559275,14
2020-12-04,2020-12-04,BKNG,0.554891,15
2020-12-11,2020-12-11,CRM,0.615597,1
2020-12-11,2020-12-11,JNJ,0.598438,2
2020-12-11,2020-12-11,AAPL,0.592606,3
2020-12-11,2020-12-11,IBM,0.581069,4
2020-12-11,2020-12-11,WMT,0.574676,5
2020-12-11,2020-12-11,PEP,0.569591,6
2020-12-11,2020-12-11,INTC,0.568238,7
2020-12-11,2020-12-11,NFLX,0.563983,8
2020-12-11,2020-12-11,MELI,0.558804,9
2020-12-11,2020-12-11,ORCL,0.558626,10
2020-12-11,2020-12-11,AMGN,0.558592,11
2020-12-11,2020-12-11,KKR,0.556137,12
2020-12-11,2020-12-11,PG,0.553875,13
2020-12-11,2020-12-11,F,0.55281,14
2020-12-11,2020-12-11,IBKR,0.551807,15
2020-12-18,2020-12-18,GM,0.600317,1
2020-12-18,2020-12-18,GEF,0.591644,2
2020-12-18,2020-12-18,PG,0.580082,3
2020-12-18,2020-12-18,WMT,0.576527,4
2020-12-18,2020-12-18,PEP,0.575798,5
2020-12-18,2020-12-18,JNJ,0.574542,6
2020-12-18,2020-12-18,AAPL,0.574215,7
2020-12-18,2020-12-18,IBM,0.573094,8
2020-12-18,2020-12-18,NVDA,0.567451,9
2020-12-18,2020-12-18,COST,0.563251,10
2020-12-18,2020-12-18,F,0.554598,11
2020-12-18,2020-12-18,CRM,0.554142,12
2020-12-18,2020-12-18,PFE,0.552363,13
2020-12-18,2020-12-18,KO,0.551434,14
2020-12-24,2020-12-24,WMT,0.626635,1
2020-12-24,2020-12-24,INTC,0.625085,2
2020-12-24,2020-12-24,JNJ,0.595697,3
2020-12-24,2020-12-24,GM,0.594684,4
2020-12-24,2020-12-24,PEP,0.588117,5
2020-12-24,2020-12-24,F,0.584659,6
2020-12-24,2020-12-24,GEF,0.582489,7
2020-12-24,2020-12-24,NVDA,0.571417,8
2020-12-24,2020-12-24,CVS,0.569903,9
2020-12-24,2020-12-24,AXP,0.569434,10
2020-12-24,2020-12-24,IBM,0.561407,11
2020-12-24,2020-12-24,PG,0.556563,12
2020-12-24,2020-12-24,GOOG,0.555737,13
2020-12-24,2020-12-24,UAL,0.552288,14
2020-12-31,2020-12-31,UAL,0.636056,1
2020-12-31,2020-12-31,JNJ,0.608391,2
2020-12-31,2020-12-31,PEP,0.599966,3
2020-12-31,2020-12-31,PFE,0.598185,4
2020-12-31,2020-12-31,GEF,0.588021,5
2020-12-31,2020-12-31,CVS,0.588005,6
2020-12-31,2020-12-31,BKR,0.586257,7
2020-12-31,2020-12-31,FDX,0.576876,8
2020-12-31,2020-12-31,F,0.575682,9
2020-12-31,2020-12-31,GM,0.573363,10
2020-12-31,2020-12-31,IBM,0.573089,11
2020-12-31,2020-12-31,T,0.57242,12
2020-12-31,2020-12-31,BA,0.571359,13
2020-12-31,2020-12-31,AMGN,0.568758,14
2020-12-31,2020-12-31,KO,0.565369,15
2021-01-08,2021-01-08,FDX,0.594843,1
2021-01-08,2021-01-08,INTC,0.584639,2
2021-01-08,2021-01-08,JNJ,0.575304,3
2021-01-08,2021-01-08,GM,0.575228,4
2021-01-08,2021-01-08,UAL,0.574145,5
2021-01-08,2021-01-08,PEP,0.571573,6
2021-01-08,2021-01-08,AMGN,0.57104,7
2021-01-08,2021-01-08,IBM,0.57103,8
2021-01-08,2021-01-08,WMT,0.570043,9
2021-01-08,2021-01-08,F,0.568682,10
2021-01-08,2021-01-08,AMD,0.564607,11
2021-01-08,2021-01-08,NFLX,0.55966,12
2021-01-08,2021-01-08,BKR,0.559393,13
2021-01-08,2021-01-08,MELI,0.556078,14
2021-01-08,2021-01-08,PG,0.553874,15
2021-01-15,2021-01-15,AMGN,0.59429,1
2021-01-15,2021-01-15,JNJ,0.592203,2
2021-01-15,2021-01-15,CRM,0.575104,3
2021-01-15,2021-01-15,IBM,0.572557,4
2021-01-15,2021-01-15,PG,0.568148,5
2021-01-15,2021-01-15,GOOG,0.565057,6
2021-01-15,2021-01-15,PEP,0.560748,7
2021-01-15,2021-01-15,META,0.559524,8
2021-01-15,2021-01-15,APO,0.558556,9
2021-01-15,2021-01-15,AAPL,0.558378,10
2021-01-15,2021-01-15,WMT,0.557553,11
2021-01-15,2021-01-15,ORCL,0.554606,12
2021-01-15,2021-01-15,F,0.552961,13
2021-01-15,2021-01-15,T,0.550384,14
2021-01-22,2021-01-22,PEP,0.623217,1
2021-01-22,2021-01-22,JNJ,0.612044,2
2021-01-22,2021-01-22,PG,0.585905,3
2021-01-22,2021-01-22,BN,0.578917,4
2021-01-22,2021-01-22,ORCL,0.576328,5
2021-01-22,2021-01-22,APO,0.571409,6
2021-01-22,2021-01-22,UAL,0.56843,7
